Wavelength (nm),Pixel values
331.97967529296875,14024.21375
332.5763244628906,13855.80375
333.1729431152344,13715.45375
333.7695007324219,13716.07375
334.3660583496094,13718.57375
334.9625549316406,13857.22375
335.5590515136719,13901.09375
336.155517578125,13944.25375
336.751953125,13962.09375
337.3483581542969,13998.83375
337.9447326660156,14003.20375
338.54107666015625,14132.36375
339.13739013671875,14167.09375
339.7336730957031,14227.28375
340.3299560546875,14119.61375
340.92620849609375,13978.32375
341.52239990234375,13871.70375
342.11859130859375,13977.89375
342.7147216796875,14261.88375
343.31085205078125,14587.76375
343.9069519042969,14765.98375
344.50299072265625,15042.66375
345.09906005859375,15187.22375
345.6950378417969,15314.43375
346.291015625,15380.35375
346.886962890625,15455.20375
347.48291015625,15488.33375
348.07879638671875,15409.45375
348.6746520996094,15391.22375
349.2705078125,15520.06375
349.8663330078125,15462.55375
350.4621276855469,15454.36375
351.057861328125,15401.13375
351.6535949707031,15376.15375
352.249267578125,15269.30375
352.8449401855469,15149.76375
353.4405822753906,15056.69375
354.03619384765625,14963.83375
354.63177490234375,14914.16375
355.227294921875,15067.52375
355.8228454589844,15262.36375
356.4183349609375,15431.16375
357.0138244628906,15635.53375
357.6092529296875,15613.14375
358.2046813964844,15446.68375
358.8000183105469,15191.45375
359.3953857421875,14908.87375
359.9906921386719,14813.48375
360.58599853515625,14462.18375
361.1812744140625,14228.00375
361.7764892578125,13755.86375
362.3716735839844,13389.05375
362.96685791015625,12813.30375
363.56201171875,12240.86375
364.1571350097656,11959.41375
364.752197265625,12003.86375
365.3472900390625,12067.04375
365.94232177734375,12205.57375
366.53729248046875,12202.00375
367.13226318359375,12061.97375
367.7272033691406,11815.20375
368.3221130371094,11521.57375
368.9169921875,11350.41375
369.5118713378906,11024.38375
370.106689453125,10739.33375
370.70147705078125,10523.92375
371.2962341308594,10430.78375
371.8909606933594,10209.50375
372.4856872558594,9987.23375
373.0803527832031,9840.52375
373.67498779296875,9690.75375
374.2696228027344,9678.03375
374.8642578125,9687.58375
375.4588317871094,9745.63375
376.0533142089844,9708.26375
376.6478576660156,9956.18375
377.2423095703125,10200.62375
377.8367614746094,10418.06375
378.43115234375,10612.60375
379.0255432128906,10756.80375
379.6199035644531,10515.12375
380.2142333984375,10446.21375
380.8085021972656,10352.85375
381.4028015136719,10296.55375
381.9970397949219,10521.12375
382.59124755859375,10428.12375
383.1854248046875,10126.72375
383.7795715332031,9898.09375
384.3736572265625,9726.20375
384.9677734375,9728.39375
385.56182861328125,10078.35375
386.1558532714844,10526.56375
386.7498474121094,11062.89375
387.3438415527344,11483.40375
387.937744140625,11803.64375
388.5316467285156,11554.22375
389.1255187988281,11146.01375
389.7193908691406,11097.66375
390.313232421875,11225.17375
390.906982421875,11511.08375
391.5007629394531,12014.06375
392.094482421875,12710.44375
392.6882019042969,12940.52375
393.2818603515625,12259.73375
393.87548828125,11896.39375
394.4690856933594,11824.13375
395.06268310546875,11513.13375
395.65625,11472.59375
396.249755859375,11774.53375
396.8432312011719,12328.49375
397.43670654296875,13128.80375
398.0301208496094,13748.89375
398.6235046386719,13516.90375
399.2169189453125,12765.04375
399.81024169921875,12345.92375
400.403564453125,12238.23375
400.996826171875,12191.04375
401.590087890625,12009.17375
402.1833190917969,11948.21375
402.7764587402344,11880.88375
403.36962890625,11947.37375
403.9627685546875,12097.49375
404.55584716796875,12277.38375
405.1489562988281,12090.91375
405.74200439453125,11441.68375
406.3349914550781,10779.75375
406.9279479980469,10639.97375
407.5209045410156,10886.13375
408.11383056640625,11269.12375
408.7066955566406,11312.06375
409.299560546875,11073.20375
409.89239501953125,10806.76375
410.48516845703125,10491.19375
411.07794189453125,10341.50375
411.670654296875,10450.95375
412.26336669921875,10567.56375
412.8560485839844,10350.79375
413.44866943359375,9776.63375
414.041259765625,9254.86375
414.63385009765625,9146.31375
