Wavelength (nm),Pixel values
175.3545684814453,321.23575000000005
175.9578857421875,330.06575
176.56118774414062,341.59574999999995
177.16445922851562,347.98575000000005
177.76771545410156,339.33574999999996
178.37094116210938,358.97575000000006
178.9741668701172,348.75575000000003
179.5773468017578,340.30575
180.1804962158203,339.26575
180.78363037109375,372.93575
181.38674926757812,351.37575000000004
181.98983764648438,359.86575000000005
182.59291076660156,336.61575000000005
183.19595336914062,360.26575
183.7989501953125,342.29575
184.40194702148438,350.62575000000004
185.00494384765625,353.46574999999996
185.60787963867188,371.78575
186.2108154296875,358.23575000000005
186.813720703125,385.52575
187.4165802001953,356.10575000000006
188.01943969726562,359.97575000000006
188.6222686767578,339.76575
189.22508239746094,338.14575
189.82785034179688,374.95574999999997
190.4306182861328,354.93575
191.0333709716797,372.39575
191.63607788085938,352.52575
192.23876953125,342.47575000000006
192.8414306640625,361.57574999999997
193.44406127929688,341.43575
194.04669189453125,368.00575000000003
194.64927673339844,320.99575000000004
195.25186157226562,315.02575
195.85440063476562,329.50575000000003
196.45692443847656,328.05575
197.05941772460938,316.13575000000003
197.6619110107422,314.57574999999997
198.2643585205078,329.02575
198.86679077148438,322.73575000000005
199.4691925048828,316.13575000000003
200.07156372070312,322.00575000000003
200.67391967773438,317.26575
201.27626037597656,334.32574999999997
201.87855529785156,322.66575
202.4808349609375,323.44575
203.08311462402344,311.34574999999995
203.6853485107422,306.29575
204.2875518798828,348.63575000000003
204.88973999023438,323.25575000000003
205.4918975830078,304.56575
206.0940399169922,324.68575
206.69615173339844,314.47575000000006
207.29824829101562,312.99575000000004
207.9003143310547,309.38575000000003
208.50234985351562,310.19575
209.1043701171875,304.20574999999997
209.70635986328125,335.22575000000006
210.308349609375,309.59574999999995
210.91029357910156,321.33574999999996
211.51220703125,326.25575000000003
212.11412048339844,332.18575
212.71597290039062,326.90575
213.3178253173828,297.76575
213.91964721679688,281.57574999999997
214.52145385742188,298.67575
215.12322998046875,272.48575000000005
215.7249755859375,302.02575
216.32672119140625,287.68575
216.9284210205078,299.11575000000005
217.53009033203125,298.59574999999995
218.13174438476562,287.97575000000006
218.73336791992188,295.81575
219.3349609375,305.89575
219.93653869628906,290.12575000000004
220.53810119628906,286.79575
221.13963317871094,287.86575000000005
221.7411346435547,312.84574999999995
222.34262084960938,297.93575
222.94407653808594,290.26575
223.54551696777344,287.16575
224.14691162109375,313.13575000000003
224.74830627441406,291.63575000000003
225.3496551513672,284.09574999999995
225.95098876953125,307.89575
226.5522918701172,301.19575
227.15359497070312,287.71574999999996
227.75485229492188,301.71574999999996
228.35609436035156,295.12575000000004
228.95729064941406,286.87575000000004
229.5584716796875,286.81575
230.15963745117188,294.29575
230.76077270507812,305.49575000000004
231.3618621826172,294.89575
231.96295166015625,284.54575
232.56402587890625,306.08574999999996
233.16505432128906,269.93575
233.76605224609375,313.26575
234.36703491210938,304.65575
234.96800231933594,297.96574999999996
235.56893920898438,295.38575000000003
236.1698455810547,309.42575
236.77073669433594,287.50575000000003
237.37158203125,300.42575
237.97242736816406,307.99575000000004
238.5732421875,320.33574999999996
239.17401123046875,302.52575
239.7747802734375,311.52575
240.37551879882812,304.52575
240.97622680664062,317.08574999999996
241.57691955566406,267.29575
242.1775665283203,287.04575
242.7781982421875,318.94575
243.37881469726562,302.95574999999997
243.97938537597656,299.14575
244.57994079589844,336.58574999999996
245.18048095703125,294.23575000000005
245.78097534179688,310.91575
246.38145446777344,312.98575000000005
246.98190307617188,305.00575000000003
247.58233642578125,310.23575000000005
248.18275451660156,293.23575000000005
248.7831268310547,313.70574999999997
249.38348388671875,312.57574999999997
249.98382568359375,304.98575000000005
250.5841064453125,297.16575
251.18441772460938,293.15575
251.78466796875,310.07574999999997
252.3848876953125,291.02575
252.98509216308594,315.25575000000003
253.5852508544922,286.21574999999996
254.18540954589844,340.82574999999997
254.7855224609375,319.47575000000006
255.38563537597656,324.70574999999997
255.98570251464844,307.84574999999995
256.5857238769531,303.84574999999995
257.1857604980469,324.34574999999995
257.7857666015625,307.48575000000005
258.3857116699219,296.32574999999997
258.98565673828125,324.79575
259.5855712890625,337.06575
260.18548583984375,323.91575
260.7853698730469,299.36575000000005
261.3852233886719,311.15575
261.9850158691406,347.94575
262.5848083496094,299.80575
263.1845703125,316.39575
263.7843017578125,297.96574999999996
264.3840026855469,332.28575
264.98370361328125,335.95574999999997
265.5833740234375,313.90575
266.1829833984375,292.10575000000006
266.7825927734375,309.08574999999996
267.3821716308594,333.60575000000006
267.9817199707031,310.58574999999996
268.58123779296875,324.39575
269.1807556152344,311.24575000000004
269.78021240234375,318.05575
270.3796691894531,302.04575
270.9790954589844,321.02575
271.5784912109375,271.56575
272.1778564453125,331.19575
272.7772216796875,294.46574999999996
273.37652587890625,321.89575
273.975830078125,321.51575
274.5750732421875,311.53575
275.17431640625,319.27575
275.7735595703125,306.96574999999996
276.3727722167969,314.22575000000006
276.971923828125,313.42575
277.571044921875,300.28575
278.1701354980469,304.54575
278.76922607421875,306.46574999999996
279.3682861328125,326.32574999999997
279.9673156738281,304.11575000000005
280.56634521484375,336.50575000000003
281.165283203125,315.92575
281.7642517089844,307.97575000000006
282.3631896972656,324.22575000000006
282.9620666503906,308.15575
283.5609436035156,307.91575
284.1597900390625,297.20574999999997
284.7586364746094,327.47575000000006
285.357421875,335.51575
285.9562072753906,303.56575
286.5549011230469,304.95574999999997
287.1536560058594,290.48575000000005
287.7523193359375,296.75575000000003
288.3509521484375,299.78575
288.9495849609375,330.83574999999996
289.5481872558594,287.11575000000005
290.14678955078125,312.25575000000003
290.7453308105469,300.98575000000005
291.3438415527344,312.34574999999995
291.9423522949219,319.70574999999997
292.5408020019531,315.64575
293.1392822265625,299.81575
293.7377014160156,300.54575
294.3360595703125,292.84574999999995
294.9344482421875,341.44575
295.5327453613281,299.24575000000004
296.1310729980469,300.13575000000003
296.7293701171875,293.86575000000005
297.3276062011719,302.84574999999995
297.9258117675781,312.18575
298.5240173339844,303.08574999999996
299.1222229003906,308.30575
299.7203369140625,308.52575
300.3185119628906,306.35575000000006
300.9165954589844,321.01575
301.5146484375,302.55575
302.1127014160156,313.77575
302.710693359375,288.80575
303.3086853027344,329.91575
303.9066467285156,329.41575
304.50457763671875,290.07574999999997
305.10247802734375,320.73575000000005
305.7003479003906,325.48575000000005
306.2982177734375,287.05575
306.8960266113281,292.92575
307.4938049316406,312.28575
308.09161376953125,295.55575
308.6893615722656,277.96574999999996
309.28704833984375,315.17575
309.8847351074219,271.54575
310.482421875,304.90575
311.0800476074219,284.09574999999995
311.6776428222656,295.40575
312.27520751953125,302.36575000000005
312.87274169921875,293.66575
313.47027587890625,300.35575000000006
314.0677795410156,290.91575
314.66522216796875,291.39575
315.2626647949219,293.74575000000004
315.8600769042969,297.43575
316.45745849609375,299.38575000000003
317.0548095703125,275.60575000000006
317.6521301269531,309.81575
318.24945068359375,270.44575
318.8467102050781,289.15575
319.4439697265625,317.24575000000004
320.0411682128906,306.09574999999995
320.63836669921875,299.46574999999996
321.2355041503906,297.06575
321.8326416015625,290.74575000000004
322.42974853515625,302.93575
323.0268249511719,313.39575
323.6238708496094,323.60575000000006
324.22088623046875,280.80575
324.81787109375,311.94575
325.41485595703125,296.28575
326.0118103027344,296.33574999999996
326.6087341308594,299.35575000000006
327.20562744140625,303.45574999999997
327.8024597167969,289.29575
328.3992919921875,291.47575000000006
328.99609375,335.18575
329.5928649902344,303.97575000000006
330.1896057128906,310.70574999999997
330.78631591796875,326.00575000000003
331.3830261230469,320.14575
331.97967529296875,320.33574999999996
332.5763244628906,325.57574999999997
333.1729431152344,321.21574999999996
333.7695007324219,315.29575
334.3660583496094,324.44575
334.9625549316406,309.41575
335.5590515136719,337.23575000000005
336.155517578125,316.75575000000003
336.751953125,318.80575
337.3483581542969,297.15575
337.9447326660156,302.61575000000005
338.54107666015625,343.80575
339.13739013671875,326.95574999999997
339.7336730957031,315.79575
340.3299560546875,320.89575
340.92620849609375,307.98575000000005
341.52239990234375,339.40575
342.11859130859375,303.81575
342.7147216796875,322.40575
343.31085205078125,303.35575000000006
343.9069519042969,308.82574999999997
344.50299072265625,319.09574999999995
345.09906005859375,314.19575
345.6950378417969,310.81575
346.291015625,324.73575000000005
346.886962890625,312.24575000000004
347.48291015625,294.19575
348.07879638671875,287.64575
348.6746520996094,295.06575
349.2705078125,336.69575
349.8663330078125,306.79575
350.4621276855469,310.96574999999996
351.057861328125,296.04575
351.6535949707031,296.40575
352.249267578125,318.76575
352.8449401855469,307.78575
353.4405822753906,314.13575000000003
354.03619384765625,296.11575000000005
354.63177490234375,305.81575
355.227294921875,306.88575000000003
355.8228454589844,300.52575
356.4183349609375,294.63575000000003
357.0138244628906,309.43575
357.6092529296875,314.87575000000004
358.2046813964844,309.32574999999997
358.8000183105469,300.01575
359.3953857421875,302.06575
359.9906921386719,329.91575
360.58599853515625,302.48575000000005
361.1812744140625,300.59574999999995
361.7764892578125,300.76575
362.3716735839844,308.32574999999997
362.96685791015625,312.87575000000004
363.56201171875,281.70574999999997
364.1571350097656,312.75575000000003
364.752197265625,337.53575
365.3472900390625,318.28575
365.94232177734375,314.66575
366.53729248046875,300.61575000000005
367.13226318359375,302.11575000000005
367.7272033691406,325.13575000000003
368.3221130371094,302.91575
368.9169921875,320.03575
369.5118713378906,339.60575000000006
370.106689453125,330.69575
370.70147705078125,299.07574999999997
371.2962341308594,307.87575000000004
371.8909606933594,309.98575000000005
372.4856872558594,316.81575
373.0803527832031,328.07574999999997
373.67498779296875,294.37575000000004
374.2696228027344,303.55575
374.8642578125,316.49575000000004
375.4588317871094,307.60575000000006
376.0533142089844,308.48575000000005
376.6478576660156,344.62575000000004
377.2423095703125,338.43575
377.8367614746094,320.98575000000005
378.43115234375,317.86575000000005
379.0255432128906,299.45574999999997
379.6199035644531,312.00575000000003
380.2142333984375,314.81575
380.8085021972656,313.63575000000003
381.4028015136719,307.30575
381.9970397949219,315.60575000000006
382.59124755859375,283.81575
383.1854248046875,325.02575
383.7795715332031,295.94575
384.3736572265625,340.45574999999997
384.9677734375,313.21574999999996
385.56182861328125,304.68575
386.1558532714844,284.04575
386.7498474121094,297.37575000000004
387.3438415527344,303.26575
387.937744140625,337.18575
388.5316467285156,313.53575
389.1255187988281,337.05575
389.7193908691406,321.43575
390.313232421875,290.57574999999997
390.906982421875,318.34574999999995
391.5007629394531,336.48575000000005
392.094482421875,315.74575000000004
392.6882019042969,316.04575
393.2818603515625,297.71574999999996
393.87548828125,315.18575
394.4690856933594,289.48575000000005
395.06268310546875,298.65575
395.65625,313.28575
396.249755859375,298.72575000000006
396.8432312011719,322.28575
397.43670654296875,318.92575
398.0301208496094,309.99575000000004
398.6235046386719,333.92575
399.2169189453125,291.63575000000003
399.81024169921875,318.56575
400.403564453125,312.88575000000003
400.996826171875,314.20574999999997
401.590087890625,310.22575000000006
402.1833190917969,298.73575000000005
402.7764587402344,301.23575000000005
403.36962890625,309.20574999999997
403.9627685546875,323.53575
404.55584716796875,314.63575000000003
405.1489562988281,289.51575
405.74200439453125,290.58574999999996
406.3349914550781,291.01575
406.9279479980469,288.44575
407.5209045410156,313.68575
408.11383056640625,289.06575
408.7066955566406,297.76575
409.299560546875,318.02575
409.89239501953125,301.41575
410.48516845703125,297.00575000000003
411.07794189453125,302.59574999999995
411.670654296875,313.26575
412.26336669921875,303.57574999999997
412.8560485839844,287.45574999999997
413.44866943359375,289.52575
414.041259765625,290.49575000000004
414.63385009765625,326.32574999999997
415.22637939453125,303.15575
415.81890869140625,306.47575000000006
416.4114074707031,304.28575
417.00384521484375,286.68575
417.5962829589844,286.76575
418.18865966796875,274.87575000000004
418.7810363769531,284.17575
419.3733825683594,298.26575
419.96563720703125,300.87575000000004
420.55792236328125,290.84574999999995
421.1501770019531,322.03575
421.74237060546875,291.08574999999996
422.3345642089844,313.44575
422.9267272949219,276.27575
423.51885986328125,314.76575
424.1109313964844,291.53575
424.7030029296875,311.07574999999997
425.2950134277344,302.11575000000005
425.8869934082031,312.02575
426.47894287109375,314.26575
427.0708923339844,330.46574999999996
427.6627502441406,302.91575
428.2546691894531,303.13575000000003
428.84649658203125,312.68575
429.43829345703125,312.12575000000004
430.03009033203125,285.55575
430.621826171875,302.41575
431.21356201171875,302.47575000000006
431.8052062988281,328.77575
432.3968811035156,306.10575000000006
432.9884948730469,299.60575000000006
433.580078125,336.23575000000005
434.1716003417969,302.93575
434.7631530761719,308.89575
435.3546447753906,340.78575
435.9460754394531,318.76575
436.53753662109375,329.14575
437.12890625,317.53575
437.72027587890625,320.56575
438.3116455078125,326.23575000000005
438.9029235839844,322.25575000000003
439.4942321777344,322.23575000000005
440.0854187011719,327.57574999999997
440.6766662597656,327.85575000000006
441.267822265625,336.91575
441.8589782714844,321.72575000000006
442.4500732421875,314.31575
443.0411682128906,324.26575
443.6322326660156,332.15575
444.2232360839844,328.41575
444.8142395019531,320.02575
445.4051818847656,314.55575
