Wavelength (nm),Pixel values
178.87588500976562,-2.8550805329592777
179.47702026367188,-2.194825533222229
180.07814025878906,-3.895003196980383
180.67922973632812,-2.2751348771739686
181.28030395507812,3.524980604264215
181.88134765625,2.3951175098612794
182.4823760986328,-1.8552644671887037
183.08335876464844,-1.6451918340686689
183.684326171875,-0.4252284119373826
184.2852783203125,-4.575413913728198
184.88621520996094,-6.555255584001088
185.4871063232422,-2.5150695596219066
186.08798217773438,-2.214927951151367
186.68882751464844,-3.335201239786443
187.28964233398438,1.3550563726379323
187.89044189453125,1.126176176842705
188.49124145507812,-0.9366671091170247
189.0919952392578,-3.9157531864419752
189.69271850585938,-1.806228698328141
190.29342651367188,-0.7059141282960582
190.89410400390625,-3.2558885234444688
191.49473571777344,0.17439051290602947
192.0953826904297,-0.23556559386111076
192.6959991455078,-3.065699886851121
193.29656982421875,1.414358637459486
193.89712524414062,-4.155918309003141
194.49766540527344,-0.6555175208524133
195.09815979003906,1.5341449184865041
195.6986541748047,-0.7359057678132785
196.29910278320312,-4.045885911084724
196.8995361328125,1.364324149653271
197.49993896484375,-4.456000870749335
198.10032653808594,-1.9658106658085899
198.70068359375,-1.4660991075858192
199.30104064941406,-0.27541353496167176
199.90135192871094,0.563941650815309
200.50161743164062,0.07415850462018625
201.10189819335938,-2.0356711471677045
201.70211791992188,-1.745960112348257
202.30233764648438,-3.975886956028603
202.9025115966797,-0.8354684019684555
203.502685546875,-2.1657881957888776
204.10281372070312,-4.8154882577657645
204.7029266357422,-3.8758352247849643
205.30300903320312,3.0742703285217203
205.903076171875,-2.88579655720298
206.5031280517578,-0.9356815984696141
207.1031494140625,2.104072808042133
207.70310974121094,-0.26575370798252607
208.30308532714844,1.2041271525769162
208.9030303955078,-4.335448022767878
209.5029296875,-2.0659073352292125
210.10281372070312,-5.525786105901034
210.7026824951172,-1.2955723869279154
211.3025360107422,0.06428025642026114
211.90232849121094,0.15391970419887002
212.5021209716797,-1.1958587397487008
213.10186767578125,-1.4060207265466715
213.70162963867188,-1.8961884623989818
214.3013458251953,-1.9159940767511898
214.90103149414062,-0.2661074680686397
215.5006866455078,0.6739777060373626
216.10031127929688,-5.256146136581947
216.69992065429688,-2.8357610235215134
217.2995147705078,-0.41601706924291193
217.8990936279297,0.3438360975086425
218.4986114501953,-2.856278861224723
219.09812927246094,-6.426377098992589
219.69760131835938,-2.415802305325883
220.2970733642578,-5.385951751865491
220.89651489257812,-0.7159486161023096
221.4959259033203,-4.036009230300806
222.09530639648438,-5.33626579849431
222.6946563720703,-2.836019681602693
223.2939910888672,3.2943617722913814
223.89329528808594,-0.616068800486687
224.49258422851562,-0.885927191957876
225.09185791015625,-4.055924057126049
225.69107055664062,-1.1758263418302022
226.290283203125,-0.9253706857413135
226.8894500732422,-3.705552007727306
227.48861694335938,-1.0352750621959785
228.08775329589844,-3.535409354254625
228.6868438720703,-0.32544593194882054
229.2859344482422,-2.855490348584908
229.88497924804688,-1.965280286915572
230.4840087890625,-4.124933842368478
231.0830078125,-2.934672571927422
231.68199157714844,-5.654937500603637
232.28094482421875,-3.3249333198965587
232.87986755371094,0.1852615872919614
233.478759765625,-6.88497460076951
234.07763671875,0.9353013007491882
234.67648315429688,-2.5746077770218108
235.2753143310547,-5.36447452990717
235.8740997314453,0.2854820993318299
236.47288513183594,-4.3449317524806474
237.07162475585938,0.4052370283156961
237.6703338623047,-0.8045675420239604
238.26902770996094,-0.5847243041023376
238.86769104003906,-5.13459732665126
239.4663543701172,-2.194724304102351
240.06497192382812,-3.4447446823716064
240.66355895996094,1.9253174992427375
241.26211547851562,-2.9845659736768084
241.86065673828125,-1.6747838733570006
242.4591827392578,1.5655427144615714
243.05764770507812,-3.8845131974891274
243.6561279296875,-0.09479066642381895
244.25454711914062,-1.3147316196411793
244.8529510498047,-6.144864867687261
245.4513397216797,-2.4951078478843556
246.04969787597656,-2.914585830405372
246.64804077148438,-5.904924959413734
247.24630737304688,-3.874943770267123
247.8446044921875,-7.114593145944241
248.44287109375,-3.2345069268941415
249.0410919189453,-2.264513719961087
249.63929748535156,-3.325140768274764
250.23744201660156,-3.12493175248062
250.83560180664062,-1.7049176438749782
251.43373107910156,-0.675150697104641
252.03182983398438,-1.4549845286682057
252.62989807128906,-5.185291260689496
253.22793579101562,-3.8551277046129826
253.82595825195312,-2.6755969459042035
254.42393493652344,-3.385332540631339
255.02191162109375,-1.2257840160131082
255.61984252929688,0.8044040981084208
256.2177734375,-0.09623235563185517
256.815673828125,-8.855763114340675
257.4134826660156,-6.615623073227766
258.0113220214844,-2.115578135050896
258.609130859375,-4.236044240578963
259.2069091796875,-2.2360620074198323
259.8046875,-1.4760348351524044
260.40240478515625,-4.515796033799688
261.0001220703125,-0.9358848661407819
261.5977783203125,-3.345786628373048
262.1954040527344,-0.2259491385742649
262.79302978515625,-4.125849333390647
263.390625,-1.8258592612892244
263.98822021484375,-0.4759062902853657
264.58575439453125,-1.5861069465279343
265.1832580566406,-0.5660191591307466
265.78076171875,-5.01553528676186
266.3782043457031,-4.175788718260833
266.9756164550781,-0.4960217714906321
267.5730285644531,-1.9962041384205804
268.1704406738281,-2.865816936403462
268.7677917480469,-3.7160917920469956
269.3651428222656,-0.36573541960126477
269.9624328613281,-3.126181669332027
270.5597229003906,-5.815928759373719
271.1569519042969,-4.115869190119156
271.754150390625,-5.435690481424331
272.35137939453125,-1.336016545839584
272.9485168457031,-4.776153452120752
273.5456848144531,-2.5564528676719647
274.142822265625,-2.2359439129234033
274.7398681640625,-4.245840450435935
275.3369445800781,1.7539129102005973
275.9339599609375,-1.9464920577258908
276.5309753417969,-0.056402703844128155
277.1279296875,-0.9261931646466337
277.72491455078125,-1.576504076443598
278.32183837890625,-3.376840070620119
278.9187316894531,-2.2565850707740083
279.5155944824219,0.2131709031536957
280.1124267578125,-2.3466482982636307
