Wavelength (nm),Pixel values
649.5839233398438,29957.54725
650.1626586914062,29991.25725
650.7413330078125,30052.04725
651.3200073242188,29980.067249999996
651.8986206054688,29960.217249999998
652.4772338867188,29960.00725
653.0557250976562,30118.82725
653.63427734375,30057.127249999998
654.2127075195312,30245.48725
654.7911376953125,31478.037249999998
655.3695068359375,36586.84725
655.9478759765625,35907.867249999996
656.5261840820312,31224.37725
657.1044921875,30644.797249999996
657.6827392578125,30661.96725
658.2609252929688,30797.25725
658.8390502929688,30781.09725
659.417236328125,30770.897249999998
659.9953002929688,30901.467249999998
660.5733642578125,31063.02725
661.1513671875,31186.39725
661.7293090820312,31149.587249999997
662.3072509765625,31433.067249999996
662.8851318359375,31593.11725
663.4630126953125,31721.89725
664.040771484375,31873.52725
664.6185302734375,32135.347250000003
665.1962890625,32392.027249999996
665.7739868164062,32590.34725
666.3516845703125,32772.797249999996
666.9293212890625,33001.74725
667.5068969726562,33195.537249999994
668.08447265625,33408.08725
668.6619262695312,33696.70725
669.2393798828125,34061.62725
669.8168334960938,34306.937249999995
670.3942260742188,34648.58725
670.9715576171875,34959.02725
671.5488891601562,35119.08725
672.1261596679688,35358.257249999995
672.7034301757812,35705.11725
673.2805786132812,35781.73725
673.8577270507812,35871.56724999999
674.4348754882812,35807.90725
675.0119018554688,36004.64725
675.5889892578125,36008.007249999995
676.166015625,36085.81725
676.742919921875,36216.50725
677.31982421875,36460.23725
677.896728515625,36701.87725
678.4735717773438,37016.68725
679.0503540039062,37309.55725
679.6271362304688,37365.867249999996
680.203857421875,37846.63725
680.780517578125,38070.257249999995
681.357177734375,38601.06724999999
681.933837890625,38889.87725
682.5103759765625,39064.93725
683.0869140625,39454.62725
683.6633911132812,39687.287249999994
684.2398681640625,39940.05725
684.8162841796875,40351.17725
685.392578125,40461.73725
685.9689331054688,40541.217249999994
686.5452270507812,40524.23725
687.1214599609375,40751.55725
687.6976928710938,40988.41725
688.2738647460938,40950.20725
688.8500366210938,41187.69725
689.4260864257812,41269.30725
690.0021362304688,41245.35725
690.5781860351562,41484.827249999995
691.1541137695312,41704.56725
691.7301025390625,41812.287249999994
692.3059692382812,42039.57725
692.8818359375,42102.73725
693.4576416015625,42021.047249999996
694.033447265625,42138.447250000005
694.609130859375,42452.18725
695.1848754882812,42332.52725
695.7606201171875,42299.46725
696.336181640625,42575.35725
696.9118041992188,42723.007249999995
697.4873046875,42711.21725
698.0628051757812,42780.69725
698.6383056640625,42951.267250000004
699.2136840820312,42995.90725
699.7890625,43142.007249999995
700.3644409179688,43326.14725
700.9397583007812,43201.99725
701.5150146484375,43376.227249999996
702.0902099609375,43576.75725
702.6654052734375,43457.53725
703.2405395507812,43586.07725
703.8156127929688,43708.46725
704.3906860351562,43905.01725
704.9656982421875,44062.87725
705.5407104492188,44131.41725
706.1156005859375,44276.80725
706.6905517578125,44459.09725
707.2654418945312,44537.897249999995
707.8402099609375,44584.727249999996
708.4150390625,44449.227249999996
708.98974609375,44615.29725
709.564453125,44553.60725
710.1390991210938,44557.857249999994
710.7137451171875,44578.04725
711.288330078125,44380.92724999999
711.8628540039062,44482.33725
712.4373779296875,44614.99725
713.0118408203125,44849.20725
713.5862426757812,44841.11725
714.16064453125,45052.40725
714.7349243164062,45146.53725
715.3092651367188,44980.34725
715.8834838867188,44855.297249999996
716.457763671875,44977.85725
717.0319213867188,44889.44725
717.6060791015625,45249.80725
718.1801147460938,45213.15725
718.7542114257812,45302.73725
719.3283081054688,45532.607249999994
719.9022827148438,45561.16725
720.4761962890625,45743.50725
721.0501098632812,45754.67725
721.6239624023438,45602.32725
722.19775390625,45610.147249999995
722.7715454101562,45701.31725
723.34521484375,45634.95725
723.9189453125,45991.987250000006
724.4926147460938,46183.76725
725.0662231445312,46288.477249999996
725.6397705078125,46331.547249999996
726.2133178710938,46330.227249999996
726.786865234375,46561.037249999994
727.3602294921875,46442.13725
727.9337158203125,46669.69725
728.507080078125,46802.297249999996
729.0803833007812,47101.66725
729.6536254882812,47067.62725
730.2268676757812,47414.037249999994
730.800048828125,47382.147249999995
731.373291015625,47645.23725
731.9463500976562,47518.84725
732.5194091796875,47756.23725
733.0924682617188,47787.07725
733.66552734375,48182.937249999995
734.2384643554688,48409.84725
734.8114013671875,48303.227249999996
735.3842163085938,48519.007249999995
735.9570922851562,48643.25725
736.5299072265625,48333.20725
